,trade_id,product_id,price,size,time,side,exchange,bid,ask
29074,589119893,ETH-USD,3401.35,0.01650125,2024-12-30 02:24:56.723859+00:00,SELL,,,
29075,589119863,ETH-USD,3401.06,0.06741093,2024-12-30 02:24:41.868776+00:00,SELL,,,
29076,589119816,ETH-USD,3401.14,0.14551398,2024-12-30 02:24:25.444516+00:00,SELL,,,
29077,589119766,ETH-USD,3402.04,0.00297038,2024-12-30 02:24:09.702529+00:00,SELL,,,
29078,589119729,ETH-USD,3401.7,0.00538782,2024-12-30 02:23:53.970263+00:00,SELL,,,
29079,589119666,ETH-USD,3401.15,0.00012936,2024-12-30 02:23:38.920192+00:00,BUY,,,
29080,589119610,ETH-USD,3402.26,0.03,2024-12-30 02:23:23.982186+00:00,SELL,,,
29081,589119581,ETH-USD,3402.41,0.02073003,2024-12-30 02:23:06.019776+00:00,SELL,,,
29082,589119540,ETH-USD,3403.78,0.00204803,2024-12-30 02:22:51.407635+00:00,SELL,,,
29083,589119481,ETH-USD,3402.32,0.04983978,2024-12-30 02:22:36.305565+00:00,SELL,,,
29084,589119433,ETH-USD,3402.11,0.00359724,2024-12-30 02:22:21.934329+00:00,SELL,,,
29085,589119348,ETH-USD,3401.19,0.00684788,2024-12-30 02:22:05.999585+00:00,SELL,,,
29086,589119282,ETH-USD,3398.84,0.02990733,2024-12-30 02:21:50.429917+00:00,BUY,,,
29087,589119206,ETH-USD,3399.99,0.00000765,2024-12-30 02:21:35.884194+00:00,BUY,,,
29088,589119075,ETH-USD,3400.33,0.04929414,2024-12-30 02:21:18.839961+00:00,BUY,,,
29089,589118990,ETH-USD,3400.69,0.00047428,2024-12-30 02:21:03.405830+00:00,BUY,,,
29090,589118961,ETH-USD,3400.91,0.001,2024-12-30 02:20:48.873036+00:00,BUY,,,
29091,2024-12-30T02:20:33.513Z-ETH/USD-3402.56-0.2,ETH-USD,3402.56,0.2,2024-12-30 02:20:33.513000+00:00,UNKNOWN_ORDER_SIDE,,,
29092,589118804,ETH-USD,3403.99,0.00937128,2024-12-30 02:20:18.860674+00:00,BUY,,,
29093,589118649,ETH-USD,3401.84,0.02141643,2024-12-30 02:20:03.571461+00:00,SELL,,,
29094,2024-12-30T02:19:48.947Z-ETH/USD-3402.179-0.03,ETH-USD,3402.179,0.03,2024-12-30 02:19:48.947000+00:00,UNKNOWN_ORDER_SIDE,,,
29095,589118491,ETH-USD,3399.88,0.01,2024-12-30 02:19:32.952526+00:00,SELL,,,
29096,589118393,ETH-USD,3401.99,0.00048409,2024-12-30 02:19:17.915181+00:00,BUY,,,
29097,589118347,ETH-USD,3403.08,0.02800328,2024-12-30 02:19:02.654555+00:00,SELL,,,
29098,589118320,ETH-USD,3403.36,0.28550141,2024-12-30 02:18:47.808794+00:00,SELL,,,
29099,589118214,ETH-USD,3403.77,0.0129,2024-12-30 02:18:30.750647+00:00,BUY,,,
29100,589118159,ETH-USD,3405.06,0.00020379,2024-12-30 02:18:14.662164+00:00,SELL,,,
29101,589118095,ETH-USD,3408.31,0.01,2024-12-30 02:17:59.783740+00:00,BUY,,,
29102,2024-12-30T02:17:44.998Z-ETH/USD-3406.789-0.03,ETH-USD,3406.789,0.03,2024-12-30 02:17:44.998000+00:00,UNKNOWN_ORDER_SIDE,,,
29103,2024-12-30T02:17:29.405Z-ETH/USD-3406.477-0.01,ETH-USD,3406.477,0.01,2024-12-30 02:17:29.405000+00:00,UNKNOWN_ORDER_SIDE,,,
29104,385884709,ETH-USD,3405.2,0.02638725,2024-12-30 02:17:14.944000+00:00,SELL,,,
29105,589117720,ETH-USD,3405.16,0.00011742,2024-12-30 02:16:59.890100+00:00,SELL,,,
29106,589117672,ETH-USD,3405.87,0.0002278,2024-12-30 02:16:43.765566+00:00,SELL,,,
29107,589117585,ETH-USD,3406.87,0.00040229,2024-12-30 02:16:28.928316+00:00,SELL,,,
29108,589117503,ETH-USD,3405.54,0.00016443,2024-12-30 02:16:13.736639+00:00,BUY,,,
29109,2024-12-30T02:15:58.648Z-ETH/USD-3407.026-0.01,ETH-USD,3407.026,0.01,2024-12-30 02:15:58.648000+00:00,UNKNOWN_ORDER_SIDE,,,
29110,589117394,ETH-USD,3405.7,0.00004102,2024-12-30 02:15:43.956591+00:00,SELL,,,
29111,589117316,ETH-USD,3404.98,0.00290047,2024-12-30 02:15:28.725203+00:00,SELL,,,
29112,589117248,ETH-USD,3403.72,0.00019978,2024-12-30 02:15:13.483957+00:00,BUY,,,
29113,589117139,ETH-USD,3403.85,0.00814502,2024-12-30 02:14:58.697775+00:00,SELL,,,
29114,589117046,ETH-USD,3404.84,0.01,2024-12-30 02:14:43.578420+00:00,SELL,,,
29115,589116921,ETH-USD,3406.77,0.00209142,2024-12-30 02:14:27.952078+00:00,SELL,,,
29116,589116869,ETH-USD,3406.11,0.00261804,2024-12-30 02:14:12.979264+00:00,SELL,,,
29117,589116810,ETH-USD,3406.4,0.00145316,2024-12-30 02:13:57.557235+00:00,SELL,,,
29118,589116771,ETH-USD,3406.2,0.00193879,2024-12-30 02:13:42.976888+00:00,SELL,,,
29119,2024-12-30T02:13:27.91Z-ETH/USD-3410.56-0.29,ETH-USD,3410.56,0.29,2024-12-30 02:13:27.910000+00:00,UNKNOWN_ORDER_SIDE,,,
29120,589116652,ETH-USD,3410.89,0.00290376,2024-12-30 02:13:12.438783+00:00,SELL,,,
29121,589116570,ETH-USD,3411.14,0.00058379,2024-12-30 02:12:57.797185+00:00,SELL,,,
29122,589116505,ETH-USD,3409.34,0.04899281,2024-12-30 02:12:42.601687+00:00,BUY,,,
29123,589116441,ETH-USD,3408.35,0.04814528,2024-12-30 02:12:27.402526+00:00,SELL,,,
29124,589116387,ETH-USD,3408.62,0.0065376,2024-12-30 02:12:11.047744+00:00,SELL,,,
29125,589116315,ETH-USD,3407.73,0.00261844,2024-12-30 02:11:56.412438+00:00,SELL,,,
29126,589116262,ETH-USD,3406.95,0.001,2024-12-30 02:11:39.904220+00:00,BUY,,,
29127,2024-12-30T02:11:24.894Z-ETH/USD-3407.84-0.02,ETH-USD,3407.84,0.02,2024-12-30 02:11:24.894000+00:00,UNKNOWN_ORDER_SIDE,,,
29128,385882811,ETH-USD,3410.0,0.05873838,2024-12-30 02:11:08.963000+00:00,SELL,,,
29129,385882789,ETH-USD,3410.6,0.06050315,2024-12-30 02:10:53.424000+00:00,SELL,,,
29130,2024-12-30T02:10:38.793Z-ETH/USD-3412.046-0.13,ETH-USD,3412.046,0.13,2024-12-30 02:10:38.793000+00:00,UNKNOWN_ORDER_SIDE,,,
29131,589115928,ETH-USD,3410.0,0.37508668,2024-12-30 02:10:23.866482+00:00,SELL,,,
29132,385882761,ETH-USD,3408.9,0.00292279,2024-12-30 02:10:08.209000+00:00,SELL,,,
29133,589115803,ETH-USD,3406.96,0.001,2024-12-30 02:09:53.501635+00:00,BUY,,,
29134,589115782,ETH-USD,3407.23,0.20107212,2024-12-30 02:09:38.728915+00:00,SELL,,,
29135,2024-12-30T02:09:23.943Z-ETH/USD-3408.3-1,ETH-USD,3408.3,1,2024-12-30 02:09:23.943000+00:00,UNKNOWN_ORDER_SIDE,,,
29136,589115663,ETH-USD,3409.33,0.02795186,2024-12-30 02:09:08.825061+00:00,SELL,,,
29137,589115601,ETH-USD,3409.34,0.00029349,2024-12-30 02:08:53.110814+00:00,BUY,,,
29138,2024-12-30T02:08:38.779Z-ETH/USD-3407.46-0.04,ETH-USD,3407.46,0.04,2024-12-30 02:08:38.779000+00:00,UNKNOWN_ORDER_SIDE,,,
29139,589115453,ETH-USD,3406.2,0.0000041,2024-12-30 02:08:22.315567+00:00,SELL,,,
29140,589115371,ETH-USD,3405.74,0.00162907,2024-12-30 02:08:07.869576+00:00,SELL,,,
29141,385881419,ETH-USD,3405.8,0.00350929,2024-12-30 02:07:52.525000+00:00,BUY,,,
29142,589115241,ETH-USD,3406.88,0.00185376,2024-12-30 02:07:36.839829+00:00,SELL,,,
29143,589115151,ETH-USD,3405.29,0.00009192,2024-12-30 02:07:21.346326+00:00,SELL,,,
29144,589115054,ETH-USD,3408.44,0.0009554,2024-12-30 02:07:05.274086+00:00,BUY,,,
29145,589114968,ETH-USD,3409.52,0.00031158,2024-12-30 02:06:50.356566+00:00,SELL,,,
29146,2024-12-30T02:06:34.611Z-ETH/USD-3411.551-0.2,ETH-USD,3411.551,0.2,2024-12-30 02:06:34.611000+00:00,UNKNOWN_ORDER_SIDE,,,
29147,589114722,ETH-USD,3412.42,0.0048,2024-12-30 02:06:17.817799+00:00,SELL,,,
29148,2024-12-30T02:06:02.798Z-ETH/USD-3414.33-0.01,ETH-USD,3414.33,0.01,2024-12-30 02:06:02.798000+00:00,UNKNOWN_ORDER_SIDE,,,
29149,589114589,ETH-USD,3410.75,0.14902892,2024-12-30 02:05:47.063492+00:00,BUY,,,
29150,2024-12-30T02:05:32.838Z-ETH/USD-3412.3-1,ETH-USD,3412.3,1,2024-12-30 02:05:32.838000+00:00,UNKNOWN_ORDER_SIDE,,,
29151,589114475,ETH-USD,3411.65,0.40929713,2024-12-30 02:05:17.819015+00:00,BUY,,,
29152,589114379,ETH-USD,3411.01,0.4500392,2024-12-30 02:05:02.456394+00:00,SELL,,,
29153,2024-12-30T02:04:47.726Z-ETH/USD-3413.02-1.46,ETH-USD,3413.02,1.46,2024-12-30 02:04:47.726000+00:00,UNKNOWN_ORDER_SIDE,,,
29154,589114297,ETH-USD,3410.58,0.00002105,2024-12-30 02:04:32.928763+00:00,SELL,,,
29155,589114226,ETH-USD,3411.35,0.0008,2024-12-30 02:04:17.237216+00:00,BUY,,,
29156,2024-12-30T02:04:02.731Z-ETH/USD-3412.84-0.08,ETH-USD,3412.84,0.08,2024-12-30 02:04:02.731000+00:00,UNKNOWN_ORDER_SIDE,,,
29157,589114135,ETH-USD,3413.52,0.00071398,2024-12-30 02:03:47.395247+00:00,BUY,,,
29158,589114033,ETH-USD,3415.49,0.02415053,2024-12-30 02:03:31.893938+00:00,SELL,,,
29159,589113947,ETH-USD,3417.51,0.00845644,2024-12-30 02:03:16.479137+00:00,BUY,,,
29160,589113879,ETH-USD,3418.29,0.05860437,2024-12-30 02:03:00.427046+00:00,SELL,,,
29161,589113805,ETH-USD,3416.24,0.09198079,2024-12-30 02:02:43.669451+00:00,SELL,,,
29162,589113741,ETH-USD,3414.25,0.00732082,2024-12-30 02:02:28.890444+00:00,BUY,,,
29163,589113576,ETH-USD,3416.18,0.00430054,2024-12-30 02:02:12.695359+00:00,SELL,,,
29164,2024-12-30T02:01:55.841Z-ETH/USD-3418.44-1,ETH-USD,3418.44,1,2024-12-30 02:01:55.841000+00:00,UNKNOWN_ORDER_SIDE,,,
29165,589113453,ETH-USD,3418.17,0.03631409,2024-12-30 02:01:40.467049+00:00,SELL,,,
29166,589113395,ETH-USD,3417.45,0.01054504,2024-12-30 02:01:24.840940+00:00,BUY,,,
29167,589113346,ETH-USD,3416.47,0.00920978,2024-12-30 02:01:09.962873+00:00,SELL,,,
29168,589113250,ETH-USD,3416.68,0.001,2024-12-30 02:00:54.489392+00:00,SELL,,,
29169,589113203,ETH-USD,3415.75,0.00923661,2024-12-30 02:00:39.090437+00:00,SELL,,,
29170,589113131,ETH-USD,3415.5,0.00329131,2024-12-30 02:00:24.946251+00:00,SELL,,,
29171,589113049,ETH-USD,3414.51,0.01,2024-12-30 02:00:09.963915+00:00,BUY,,,
29172,589112985,ETH-USD,3413.8,0.00261364,2024-12-30 01:59:54.651367+00:00,SELL,,,
29173,589112915,ETH-USD,3412.26,0.0338,2024-12-30 01:59:39.719716+00:00,SELL,,,
29174,589112850,ETH-USD,3411.79,0.00006808,2024-12-30 01:59:24.133849+00:00,BUY,,,
29175,589112801,ETH-USD,3414.81,0.26354165,2024-12-30 01:59:09.704829+00:00,BUY,,,
29176,2024-12-30T01:58:54.938Z-ETH/USD-3415.878-0.06,ETH-USD,3415.878,0.06,2024-12-30 01:58:54.938000+00:00,UNKNOWN_ORDER_SIDE,,,
29177,589112700,ETH-USD,3414.33,0.01392271,2024-12-30 01:58:39.507167+00:00,SELL,,,
29178,589112657,ETH-USD,3414.18,0.00029294,2024-12-30 01:58:24.470180+00:00,SELL,,,
29179,589112595,ETH-USD,3414.72,0.0022325,2024-12-30 01:58:09.811601+00:00,BUY,,,
29180,589112531,ETH-USD,3413.83,0.00145091,2024-12-30 01:57:54.783412+00:00,SELL,,,
29181,589112473,ETH-USD,3415.19,0.00174395,2024-12-30 01:57:39.971996+00:00,SELL,,,
29182,385880287,ETH-USD,3412.2,0.0175,2024-12-30 01:57:23.326000+00:00,BUY,,,
29183,2024-12-30T01:57:08.761Z-ETH/USD-3413.468-0.01,ETH-USD,3413.468,0.01,2024-12-30 01:57:08.761000+00:00,UNKNOWN_ORDER_SIDE,,,
29184,589112199,ETH-USD,3410.52,0.00005821,2024-12-30 01:56:53.106499+00:00,BUY,,,
29185,589112129,ETH-USD,3409.07,0.00027684,2024-12-30 01:56:38.479057+00:00,SELL,,,
29186,589112067,ETH-USD,3410.52,0.00024317,2024-12-30 01:56:23.814382+00:00,BUY,,,
29187,589111958,ETH-USD,3410.55,0.00120801,2024-12-30 01:56:08.952260+00:00,BUY,,,
29188,589111919,ETH-USD,3411.46,0.01421418,2024-12-30 01:55:53.910172+00:00,SELL,,,
29189,589111854,ETH-USD,3412.76,0.00000585,2024-12-30 01:55:37.498530+00:00,SELL,,,
29190,589111764,ETH-USD,3415.63,0.06784819,2024-12-30 01:55:22.223300+00:00,SELL,,,
29191,589111706,ETH-USD,3416.85,0.00124834,2024-12-30 01:55:07.168192+00:00,SELL,,,
29192,589111658,ETH-USD,3415.63,0.04024765,2024-12-30 01:54:51.963063+00:00,SELL,,,
29193,589111581,ETH-USD,3416.5,0.00553976,2024-12-30 01:54:36.785997+00:00,SELL,,,
29194,589111519,ETH-USD,3415.35,0.02791567,2024-12-30 01:54:21.203253+00:00,SELL,,,
29195,589111431,ETH-USD,3413.26,0.01969205,2024-12-30 01:54:06.394904+00:00,SELL,,,
29196,589111341,ETH-USD,3412.19,0.00284016,2024-12-30 01:53:51.676085+00:00,SELL,,,
29197,589111289,ETH-USD,3411.05,0.02847265,2024-12-30 01:53:36.431332+00:00,SELL,,,
29198,589111241,ETH-USD,3414.12,0.85392801,2024-12-30 01:53:21.587040+00:00,SELL,,,
29199,589111092,ETH-USD,3412.52,0.00188276,2024-12-30 01:53:03.118244+00:00,SELL,,,
29200,589111038,ETH-USD,3411.51,0.02923582,2024-12-30 01:52:48.429270+00:00,SELL,,,
29201,589110985,ETH-USD,3412.6,0.00230575,2024-12-30 01:52:33.402921+00:00,SELL,,,
29202,589110911,ETH-USD,3411.71,0.03377105,2024-12-30 01:52:17.958460+00:00,SELL,,,
29203,589110814,ETH-USD,3411.5,0.00001142,2024-12-30 01:52:02.983808+00:00,SELL,,,
29204,589110739,ETH-USD,3409.98,0.00000989,2024-12-30 01:51:47.973421+00:00,SELL,,,
29205,589110637,ETH-USD,3406.99,0.44095959,2024-12-30 01:51:32.764053+00:00,BUY,,,
29206,589110554,ETH-USD,3408.31,0.00586798,2024-12-30 01:51:17.173519+00:00,BUY,,,
29207,589110477,ETH-USD,3409.31,0.00305346,2024-12-30 01:51:02.835138+00:00,SELL,,,
29208,589110398,ETH-USD,3408.37,0.00009975,2024-12-30 01:50:47.123674+00:00,BUY,,,
29209,589110351,ETH-USD,3407.18,0.0335826,2024-12-30 01:50:32.036494+00:00,SELL,,,
29210,589110298,ETH-USD,3408.51,0.00103474,2024-12-30 01:50:17.637112+00:00,BUY,,,
29211,589110198,ETH-USD,3410.0,0.00145982,2024-12-30 01:50:02.911585+00:00,SELL,,,
29212,589110128,ETH-USD,3408.16,0.001,2024-12-30 01:49:47.025943+00:00,SELL,,,
29213,589110022,ETH-USD,3407.79,0.01,2024-12-30 01:49:32.256713+00:00,BUY,,,
29214,589109975,ETH-USD,3406.69,0.00323176,2024-12-30 01:49:17.702969+00:00,SELL,,,
29215,589109916,ETH-USD,3406.73,0.00112332,2024-12-30 01:49:02.203368+00:00,SELL,,,
29216,589109855,ETH-USD,3405.69,0.00573158,2024-12-30 01:48:47.836957+00:00,BUY,,,
29217,589109783,ETH-USD,3403.78,0.0002773,2024-12-30 01:48:31.712798+00:00,SELL,,,
29218,589109689,ETH-USD,3403.75,0.00288482,2024-12-30 01:48:16.948320+00:00,SELL,,,
29219,589109599,ETH-USD,3403.74,0.002865,2024-12-30 01:48:01.288157+00:00,BUY,,,
29220,589109543,ETH-USD,3405.79,0.0000231,2024-12-30 01:47:46.193987+00:00,SELL,,,
29221,589109435,ETH-USD,3403.35,0.04296153,2024-12-30 01:47:31.852174+00:00,SELL,,,
29222,589109374,ETH-USD,3403.05,0.50288001,2024-12-30 01:47:16.417676+00:00,BUY,,,
29223,589109260,ETH-USD,3406.44,0.00050758,2024-12-30 01:47:01.071047+00:00,SELL,,,
29224,589109116,ETH-USD,3409.64,0.30481519,2024-12-30 01:46:46.969280+00:00,SELL,,,
29225,589109071,ETH-USD,3411.43,0.01,2024-12-30 01:46:31.519425+00:00,BUY,,,
29226,589108983,ETH-USD,3411.46,0.00299702,2024-12-30 01:46:15.968430+00:00,BUY,,,
29227,589108888,ETH-USD,3413.18,0.0645689,2024-12-30 01:46:00.482083+00:00,BUY,,,
29228,385879571,ETH-USD,3411.8,0.00000905,2024-12-30 01:45:45.598000+00:00,SELL,,,
29229,589108738,ETH-USD,3408.41,0.14524245,2024-12-30 01:45:30.845441+00:00,BUY,,,
29230,589108636,ETH-USD,3407.86,0.00043649,2024-12-30 01:45:15.729757+00:00,BUY,,,
29231,589108545,ETH-USD,3411.41,0.00009966,2024-12-30 01:45:00.111126+00:00,BUY,,,
29232,589108470,ETH-USD,3409.55,0.00225418,2024-12-30 01:44:45.625858+00:00,SELL,,,
29233,589108427,ETH-USD,3410.57,0.04565296,2024-12-30 01:44:29.373820+00:00,SELL,,,
29234,589108334,ETH-USD,3410.88,0.00261231,2024-12-30 01:44:14.671956+00:00,SELL,,,
29235,589108275,ETH-USD,3413.23,0.00252279,2024-12-30 01:43:59.789429+00:00,SELL,,,
29236,589108203,ETH-USD,3415.0,0.00000581,2024-12-30 01:43:44.936075+00:00,BUY,,,
29237,589108123,ETH-USD,3417.13,0.02212683,2024-12-30 01:43:29.758873+00:00,SELL,,,
29238,589108043,ETH-USD,3412.52,0.00119421,2024-12-30 01:43:14.925615+00:00,SELL,,,
29239,589107866,ETH-USD,3413.95,0.00679223,2024-12-30 01:42:59.971633+00:00,SELL,,,
29240,589107806,ETH-USD,3412.57,0.00021576,2024-12-30 01:42:44.987245+00:00,BUY,,,
29241,589107736,ETH-USD,3411.57,0.04634742,2024-12-30 01:42:29.337440+00:00,BUY,,,
29242,589107640,ETH-USD,3413.63,0.0075,2024-12-30 01:42:14.742115+00:00,SELL,,,
29243,589107576,ETH-USD,3416.5,0.00010244,2024-12-30 01:41:59.369868+00:00,BUY,,,
29244,2024-12-30T01:41:44.023Z-ETH/USD-3416.727-0.01,ETH-USD,3416.727,0.01,2024-12-30 01:41:44.023000+00:00,UNKNOWN_ORDER_SIDE,,,
29245,589107439,ETH-USD,3416.31,0.04422236,2024-12-30 01:41:29.535001+00:00,SELL,,,
29246,2024-12-30T01:41:14.625Z-ETH/USD-3421.302-5.69,ETH-USD,3421.302,5.69,2024-12-30 01:41:14.625000+00:00,UNKNOWN_ORDER_SIDE,,,
29247,589107313,ETH-USD,3422.67,0.00066283,2024-12-30 01:40:59.379737+00:00,SELL,,,
29248,589107257,ETH-USD,3422.21,0.00279832,2024-12-30 01:40:44.573639+00:00,SELL,,,
29249,589107207,ETH-USD,3421.42,0.00000601,2024-12-30 01:40:29.115915+00:00,SELL,,,
29250,589107138,ETH-USD,3420.75,0.01372521,2024-12-30 01:40:14.653794+00:00,BUY,,,
29251,589107041,ETH-USD,3419.98,0.04623345,2024-12-30 01:39:58.337478+00:00,BUY,,,
29252,589106958,ETH-USD,3420.49,0.01,2024-12-30 01:39:42.561157+00:00,SELL,,,
29253,589106844,ETH-USD,3422.53,0.00106681,2024-12-30 01:39:27.520662+00:00,SELL,,,
29254,589106785,ETH-USD,3422.25,0.01,2024-12-30 01:39:12.794972+00:00,BUY,,,
29255,589106695,ETH-USD,3426.32,0.00354606,2024-12-30 01:38:56.941141+00:00,BUY,,,
29256,589106639,ETH-USD,3427.2,0.02492214,2024-12-30 01:38:41.791694+00:00,SELL,,,
29257,589106560,ETH-USD,3426.39,0.00240778,2024-12-30 01:38:26.285367+00:00,BUY,,,
29258,385878855,ETH-USD,3423.6,0.00008866,2024-12-30 01:38:11.809000+00:00,SELL,,,
29259,589106379,ETH-USD,3425.59,0.00000415,2024-12-30 01:37:55.984692+00:00,SELL,,,
29260,589106302,ETH-USD,3423.85,0.29495768,2024-12-30 01:37:40.994052+00:00,BUY,,,
29261,385878783,ETH-USD,3425.6,0.54148776,2024-12-30 01:37:25.467000+00:00,SELL,,,
29262,589106063,ETH-USD,3428.49,0.004883,2024-12-30 01:37:10.646579+00:00,BUY,,,
29263,589105925,ETH-USD,3424.91,0.3681795,2024-12-30 01:36:55.138984+00:00,SELL,,,
29264,589105839,ETH-USD,3424.31,0.00188256,2024-12-30 01:36:40.884262+00:00,SELL,,,
29265,589105729,ETH-USD,3421.96,0.00014302,2024-12-30 01:36:25.909875+00:00,SELL,,,
29266,589105669,ETH-USD,3419.89,0.0029933,2024-12-30 01:36:10.815550+00:00,SELL,,,
29267,2024-12-30T01:35:54.826Z-ETH/USD-3422.156-0.05,ETH-USD,3422.156,0.05,2024-12-30 01:35:54.826000+00:00,UNKNOWN_ORDER_SIDE,,,
29268,589105461,ETH-USD,3424.34,0.17031661,2024-12-30 01:35:39.365746+00:00,SELL,,,
29269,589105381,ETH-USD,3423.55,0.04154277,2024-12-30 01:35:24.921543+00:00,BUY,,,
29270,589105279,ETH-USD,3421.64,0.03310019,2024-12-30 01:35:08.527333+00:00,SELL,,,
29271,589105213,ETH-USD,3421.38,0.00955304,2024-12-30 01:34:53.737392+00:00,SELL,,,
29272,589105139,ETH-USD,3422.63,0.01,2024-12-30 01:34:38.219991+00:00,BUY,,,
29273,589105034,ETH-USD,3421.31,0.00001169,2024-12-30 01:34:23.905375+00:00,SELL,,,
29274,589104962,ETH-USD,3421.0,0.00002897,2024-12-30 01:34:07.684105+00:00,SELL,,,
29275,589104853,ETH-USD,3418.37,0.2853676,2024-12-30 01:33:52.518236+00:00,SELL,,,
29276,589104743,ETH-USD,3416.88,0.00188257,2024-12-30 01:33:36.947098+00:00,SELL,,,
29277,2024-12-30T01:33:21.514Z-ETH/USD-3416.73-0.01,ETH-USD,3416.73,0.01,2024-12-30 01:33:21.514000+00:00,UNKNOWN_ORDER_SIDE,,,
29278,589104578,ETH-USD,3414.91,0.00000292,2024-12-30 01:33:06.703568+00:00,SELL,,,
29279,2024-12-30T01:32:51.709Z-ETH/USD-3418.617-0.01,ETH-USD,3418.617,0.01,2024-12-30 01:32:51.709000+00:00,UNKNOWN_ORDER_SIDE,,,
29280,589104375,ETH-USD,3415.26,0.00239656,2024-12-30 01:32:36.800709+00:00,SELL,,,
29281,589104294,ETH-USD,3417.01,0.07472113,2024-12-30 01:32:21.977032+00:00,SELL,,,
29282,589104194,ETH-USD,3421.05,0.001,2024-12-30 01:32:06.527166+00:00,BUY,,,
29283,589104063,ETH-USD,3418.18,0.15343133,2024-12-30 01:31:51.929232+00:00,BUY,,,
29284,589103965,ETH-USD,3420.77,0.00000292,2024-12-30 01:31:36.236356+00:00,SELL,,,
29285,385878000,ETH-USD,3422.2,0.0225,2024-12-30 01:31:21.541000+00:00,BUY,,,
29286,589103673,ETH-USD,3424.48,0.12300713,2024-12-30 01:31:06.489694+00:00,BUY,,,
29287,589103489,ETH-USD,3421.83,0.00000584,2024-12-30 01:30:51.744989+00:00,SELL,,,
29288,589103395,ETH-USD,3421.99,0.00300148,2024-12-30 01:30:36.713988+00:00,SELL,,,
29289,589103247,ETH-USD,3416.09,0.14845473,2024-12-30 01:30:21.881931+00:00,SELL,,,
29290,589103153,ETH-USD,3422.06,0.14845473,2024-12-30 01:30:06.325677+00:00,SELL,,,
29291,589103030,ETH-USD,3420.96,0.14845473,2024-12-30 01:29:50.794049+00:00,BUY,,,
29292,589102895,ETH-USD,3421.05,0.00009938,2024-12-30 01:29:35.763461+00:00,BUY,,,
29293,589102752,ETH-USD,3420.89,0.73078902,2024-12-30 01:29:19.688504+00:00,BUY,,,
29294,589102580,ETH-USD,3423.08,1.5341839,2024-12-30 01:29:04.352195+00:00,SELL,,,
29295,589102452,ETH-USD,3422.1,0.01349774,2024-12-30 01:28:49.730464+00:00,SELL,,,
29296,589102325,ETH-USD,3418.91,0.00029586,2024-12-30 01:28:34.634261+00:00,SELL,,,
29297,2024-12-30T01:28:19.968Z-ETH/USD-3419.609-0.04,ETH-USD,3419.609,0.04,2024-12-30 01:28:19.968000+00:00,UNKNOWN_ORDER_SIDE,,,
29298,589102124,ETH-USD,3418.46,0.01485488,2024-12-30 01:28:04.920401+00:00,SELL,,,
29299,589102035,ETH-USD,3417.91,0.00028047,2024-12-30 01:27:49.791360+00:00,SELL,,,
29300,589101948,ETH-USD,3415.94,0.00001756,2024-12-30 01:27:34.130329+00:00,SELL,,,
29301,589101848,ETH-USD,3416.48,0.00372748,2024-12-30 01:27:19.988812+00:00,BUY,,,
29302,589101691,ETH-USD,3416.98,0.51240001,2024-12-30 01:27:04.887138+00:00,SELL,,,
29303,589101473,ETH-USD,3413.98,0.00147552,2024-12-30 01:26:49.881698+00:00,SELL,,,
29304,589101375,ETH-USD,3411.66,0.02982166,2024-12-30 01:26:34.999678+00:00,BUY,,,
29305,589101144,ETH-USD,3405.93,0.00262118,2024-12-30 01:26:19.772375+00:00,SELL,,,
29306,589101066,ETH-USD,3403.25,2,2024-12-30 01:26:03.936578+00:00,SELL,,,
29307,589100996,ETH-USD,3403.12,0.02550269,2024-12-30 01:25:48.566188+00:00,SELL,,,
29308,589100920,ETH-USD,3402.63,0.44165106,2024-12-30 01:25:33.615134+00:00,BUY,,,
29309,589100814,ETH-USD,3400.43,0.01157895,2024-12-30 01:25:18.734063+00:00,BUY,,,
29310,589100749,ETH-USD,3404.68,0.0624095,2024-12-30 01:25:03.779028+00:00,BUY,,,
29311,589100647,ETH-USD,3404.65,0.02785199,2024-12-30 01:24:48.911185+00:00,SELL,,,
29312,2024-12-30T01:24:33.831Z-ETH/USD-3405.474-0.01,ETH-USD,3405.474,0.01,2024-12-30 01:24:33.831000+00:00,UNKNOWN_ORDER_SIDE,,,
29313,589100456,ETH-USD,3406.55,0.001,2024-12-30 01:24:18.966243+00:00,BUY,,,
29314,589100361,ETH-USD,3409.78,0.02811109,2024-12-30 01:24:03.786292+00:00,SELL,,,
29315,589100288,ETH-USD,3409.35,0.03444381,2024-12-30 01:23:48.570089+00:00,SELL,,,
29316,589100227,ETH-USD,3407.98,0.00010563,2024-12-30 01:23:33.991691+00:00,BUY,,,
29317,2024-12-30T01:23:18.682Z-ETH/USD-3408.469-0.07,ETH-USD,3408.469,0.07,2024-12-30 01:23:18.682000+00:00,UNKNOWN_ORDER_SIDE,,,
29318,589100085,ETH-USD,3408.21,0.00231964,2024-12-30 01:23:03.304717+00:00,BUY,,,
29319,589099934,ETH-USD,3411.42,0.001,2024-12-30 01:22:48.137883+00:00,SELL,,,
29320,589099831,ETH-USD,3411.16,0.00126031,2024-12-30 01:22:33.940021+00:00,BUY,,,
29321,589099645,ETH-USD,3408.38,0.0005868,2024-12-30 01:22:17.867654+00:00,BUY,,,
29322,589099581,ETH-USD,3408.42,0.16132086,2024-12-30 01:22:02.965825+00:00,SELL,,,
