,trade_id,product_id,price,size,time,side,bid,ask,exchange
19732,594859365,ETH-USD,3350.08,0.00175667,2025-01-16 16:33:32.608120+00:00,SELL,,,
19733,594859293,ETH-USD,3349.72,0.0095206,2025-01-16 16:33:17.990334+00:00,SELL,,,
19734,594859230,ETH-USD,3349.23,0.00026194,2025-01-16 16:33:02.954966+00:00,BUY,,,
19735,594859118,ETH-USD,3347.47,0.90259074,2025-01-16 16:32:47.843053+00:00,BUY,,,
19736,594859058,ETH-USD,3348.46,0.01,2025-01-16 16:32:32.821600+00:00,SELL,,,
19737,594858962,ETH-USD,3348.99,0.4,2025-01-16 16:32:17.892336+00:00,BUY,,,
19738,594858856,ETH-USD,3353.31,0.00086769,2025-01-16 16:32:02.908697+00:00,BUY,,,
19739,594858746,ETH-USD,3353.37,0.44674164,2025-01-16 16:31:47.566113+00:00,BUY,,,
19740,594858648,ETH-USD,3353.13,0.00000028,2025-01-16 16:31:32.929375+00:00,SELL,,,
19741,594858539,ETH-USD,3350.96,0.44674164,2025-01-16 16:31:17.998476+00:00,BUY,,,
19742,594858451,ETH-USD,3351.04,0.01418557,2025-01-16 16:31:01.418996+00:00,SELL,,,
19743,594858352,ETH-USD,3350.0,5.3422097,2025-01-16 16:30:46.995887+00:00,SELL,,,
19744,594858204,ETH-USD,3350.09,0.18400965,2025-01-16 16:30:30.991570+00:00,SELL,,,
19745,594858098,ETH-USD,3349.89,0.01418778,2025-01-16 16:30:15.474350+00:00,SELL,,,
19746,594858005,ETH-USD,3349.28,1.21705282,2025-01-16 16:30:00.747909+00:00,BUY,,,
19747,594857955,ETH-USD,3350.12,0.06,2025-01-16 16:29:45.972048+00:00,SELL,,,
19748,594857860,ETH-USD,3350.1,0.44708376,2025-01-16 16:29:29.401587+00:00,BUY,,,
19749,594857795,ETH-USD,3349.96,0.00044015,2025-01-16 16:29:14.761950+00:00,SELL,,,
19750,594857703,ETH-USD,3349.53,0.01415028,2025-01-16 16:28:59.787580+00:00,SELL,,,
19751,594857630,ETH-USD,3349.61,0.05797071,2025-01-16 16:28:44.617053+00:00,SELL,,,
19752,594857530,ETH-USD,3351.27,0.00000596,2025-01-16 16:28:29.256466+00:00,SELL,,,
19753,594857490,ETH-USD,3351.31,1.01058062,2025-01-16 16:28:14.972210+00:00,SELL,,,
19754,390002250,ETH-USD,3349.1,0.326,2025-01-16 16:27:59.738000+00:00,BUY,,,
19755,594857253,ETH-USD,3350.96,0.00002606,2025-01-16 16:27:44.997238+00:00,SELL,,,
19756,390002038,ETH-USD,3349.6,1.53576546,2025-01-16 16:27:29.998000+00:00,BUY,,,
19757,2025-01-16T16:27:14.397Z-ETH/USD-3350.01-0.2,ETH-USD,3350.01,0.2,2025-01-16 16:27:14.397000+00:00,UNKNOWN_ORDER_SIDE,,,
19758,390001814,ETH-USD,3349.4,0.5,2025-01-16 16:26:59.888000+00:00,SELL,,,
19759,390001624,ETH-USD,3349.3,0.00956334,2025-01-16 16:26:44.977000+00:00,BUY,,,
19760,594856751,ETH-USD,3346.72,1.49399613,2025-01-16 16:26:29.871515+00:00,BUY,,,
19761,594856661,ETH-USD,3345.81,0.02932377,2025-01-16 16:26:14.305983+00:00,SELL,,,
19762,594856566,ETH-USD,3344.28,0.00028544,2025-01-16 16:25:59.430360+00:00,SELL,,,
19763,594856459,ETH-USD,3345.71,0.15093369,2025-01-16 16:25:44.923313+00:00,BUY,,,
19764,594856330,ETH-USD,3345.47,0.004,2025-01-16 16:25:29.937056+00:00,SELL,,,
19765,594856182,ETH-USD,3347.28,0.44806943,2025-01-16 16:25:14.998126+00:00,BUY,,,
19766,594856063,ETH-USD,3345.0,1.14637456,2025-01-16 16:24:59.584247+00:00,SELL,,,
19767,594855961,ETH-USD,3347.33,0.02988607,2025-01-16 16:24:43.969771+00:00,BUY,,,
19768,594855823,ETH-USD,3345.77,0.00040034,2025-01-16 16:24:28.292049+00:00,SELL,,,
19769,594855722,ETH-USD,3345.96,0.0000777,2025-01-16 16:24:12.655311+00:00,BUY,,,
19770,594855645,ETH-USD,3348.44,0.0002523,2025-01-16 16:23:56.985517+00:00,BUY,,,
19771,594855564,ETH-USD,3347.75,0.00009853,2025-01-16 16:23:41.961696+00:00,SELL,,,
19772,390000043,ETH-USD,3346.8,0.22867292,2025-01-16 16:23:26.996000+00:00,SELL,,,
19773,389999869,ETH-USD,3344.8,0.01340056,2025-01-16 16:23:11.989000+00:00,BUY,,,
19774,594855164,ETH-USD,3345.41,1.49458435,2025-01-16 16:22:56.695292+00:00,BUY,,,
19775,594855086,ETH-USD,3346.44,0.00197496,2025-01-16 16:22:41.752726+00:00,BUY,,,
19776,594854947,ETH-USD,3345.35,0.03592449,2025-01-16 16:22:26.995576+00:00,SELL,,,
19777,389999506,ETH-USD,3341.5,0.2643,2025-01-16 16:22:11.956000+00:00,BUY,,,
19778,594854609,ETH-USD,3342.07,0.00119939,2025-01-16 16:21:56.437762+00:00,BUY,,,
19779,594854455,ETH-USD,3342.07,0.02964889,2025-01-16 16:21:40.509906+00:00,SELL,,,
19780,594854351,ETH-USD,3339.4,0.00124904,2025-01-16 16:21:25.974170+00:00,SELL,,,
19781,594854243,ETH-USD,3335.69,0.10489653,2025-01-16 16:21:10.853865+00:00,BUY,,,
19782,594854153,ETH-USD,3338.64,0.00007488,2025-01-16 16:20:55.512762+00:00,BUY,,,
19783,594854016,ETH-USD,3341.24,0.00009876,2025-01-16 16:20:40.719609+00:00,BUY,,,
19784,594853876,ETH-USD,3340.51,0.02850274,2025-01-16 16:20:25.428988+00:00,SELL,,,
19785,594853807,ETH-USD,3345.32,0.44872825,2025-01-16 16:20:10.976091+00:00,BUY,,,
19786,594853705,ETH-USD,3344.76,0.23637,2025-01-16 16:19:55.989980+00:00,SELL,,,
19787,594853594,ETH-USD,3343.12,0.00910765,2025-01-16 16:19:40.711751+00:00,SELL,,,
19788,594853460,ETH-USD,3342.53,0.00118766,2025-01-16 16:19:25.387722+00:00,SELL,,,
19789,594853381,ETH-USD,3340.82,0.01,2025-01-16 16:19:09.454587+00:00,BUY,,,
19790,594853281,ETH-USD,3334.87,0.01575861,2025-01-16 16:18:54.873952+00:00,BUY,,,
19791,594853212,ETH-USD,3334.72,0.37180428,2025-01-16 16:18:39.075020+00:00,SELL,,,
19792,594853132,ETH-USD,3337.25,0.00044357,2025-01-16 16:18:24.647548+00:00,SELL,,,
19793,389997965,ETH-USD,3333.9,0.00060522,2025-01-16 16:18:09.208000+00:00,BUY,,,
19794,594852875,ETH-USD,3332.47,0.14944781,2025-01-16 16:17:54.369375+00:00,SELL,,,
19795,594852796,ETH-USD,3332.14,0.00337412,2025-01-16 16:17:39.879476+00:00,BUY,,,
19796,594852688,ETH-USD,3334.74,0.13,2025-01-16 16:17:24.857630+00:00,SELL,,,
19797,594852605,ETH-USD,3336.34,0.45050618,2025-01-16 16:17:09.933945+00:00,BUY,,,
19798,594852452,ETH-USD,3336.22,0.00044358,2025-01-16 16:16:54.456545+00:00,SELL,,,
19799,594852302,ETH-USD,3336.09,0.00003895,2025-01-16 16:16:39.929614+00:00,SELL,,,
19800,594852210,ETH-USD,3337.6,0.00549112,2025-01-16 16:16:24.966515+00:00,SELL,,,
19801,594851967,ETH-USD,3337.41,0.01,2025-01-16 16:16:09.945790+00:00,SELL,,,
19802,594851844,ETH-USD,3342.69,0.00034066,2025-01-16 16:15:54.921610+00:00,SELL,,,
19803,594851780,ETH-USD,3344.68,0.00045067,2025-01-16 16:15:39.802988+00:00,SELL,,,
19804,594851697,ETH-USD,3340.06,0.00000581,2025-01-16 16:15:24.837503+00:00,SELL,,,
19805,594851583,ETH-USD,3340.72,0.09,2025-01-16 16:15:09.578790+00:00,SELL,,,
19806,594851423,ETH-USD,3340.73,0.2,2025-01-16 16:14:54.319059+00:00,SELL,,,
19807,2025-01-16T16:14:39.782Z-ETH/USD-3342.462-0.01,ETH-USD,3342.462,0.01,2025-01-16 16:14:39.782000+00:00,UNKNOWN_ORDER_SIDE,,,
19808,594851257,ETH-USD,3344.54,0.00001682,2025-01-16 16:14:24.552080+00:00,SELL,,,
19809,594851176,ETH-USD,3342.64,0.49872538,2025-01-16 16:14:09.951131+00:00,SELL,,,
19810,594851057,ETH-USD,3344.9,0.001,2025-01-16 16:13:54.152741+00:00,BUY,,,
19811,594850975,ETH-USD,3347.17,0.00005078,2025-01-16 16:13:39.152288+00:00,BUY,,,
19812,594850904,ETH-USD,3347.65,0.02477967,2025-01-16 16:13:24.578096+00:00,BUY,,,
19813,594850721,ETH-USD,3349.95,1.49255562,2025-01-16 16:13:09.860746+00:00,BUY,,,
19814,594850646,ETH-USD,3350.03,0.00088713,2025-01-16 16:12:54.415596+00:00,SELL,,,
19815,594850589,ETH-USD,3353.41,0.6,2025-01-16 16:12:39.862003+00:00,BUY,,,
19816,594850314,ETH-USD,3351.12,0.00005072,2025-01-16 16:12:24.910611+00:00,BUY,,,
19817,389994956,ETH-USD,3350.7,0.22570874,2025-01-16 16:12:09.834000+00:00,BUY,,,
19818,594850102,ETH-USD,3350.65,0.01,2025-01-16 16:11:54.594949+00:00,SELL,,,
19819,594849927,ETH-USD,3347.86,0.01415996,2025-01-16 16:11:39.449749+00:00,SELL,,,
19820,594849869,ETH-USD,3347.8,0.5436653,2025-01-16 16:11:24.938003+00:00,BUY,,,
19821,2025-01-16T16:11:09.57Z-ETH/USD-3349.617-0.01,ETH-USD,3349.617,0.01,2025-01-16 16:11:09.570000+00:00,UNKNOWN_ORDER_SIDE,,,
19822,594849684,ETH-USD,3351.99,0.14811172,2025-01-16 16:10:54.465285+00:00,SELL,,,
19823,594849616,ETH-USD,3351.47,0.00009548,2025-01-16 16:10:39.791153+00:00,BUY,,,
19824,594849518,ETH-USD,3349.61,0.13007504,2025-01-16 16:10:24.992299+00:00,BUY,,,
19825,594849415,ETH-USD,3354.24,0.001,2025-01-16 16:10:09.138495+00:00,BUY,,,
19826,594849303,ETH-USD,3359.98,0.00374897,2025-01-16 16:09:54.503022+00:00,SELL,,,
19827,594849197,ETH-USD,3358.39,1.48880889,2025-01-16 16:09:39.858265+00:00,SELL,,,
19828,594849001,ETH-USD,3359.32,1.52057431,2025-01-16 16:09:24.490496+00:00,BUY,,,
19829,594848856,ETH-USD,3356.41,0.00686905,2025-01-16 16:09:09.732500+00:00,SELL,,,
19830,594848767,ETH-USD,3358.47,0.08898488,2025-01-16 16:08:54.440524+00:00,BUY,,,
19831,594848630,ETH-USD,3355.64,0.55664001,2025-01-16 16:08:39.218062+00:00,SELL,,,
19832,594848532,ETH-USD,3358.81,0.5,2025-01-16 16:08:24.877179+00:00,SELL,,,
19833,594848327,ETH-USD,3357.99,7.85746738,2025-01-16 16:08:09.954328+00:00,BUY,,,
19834,594848072,ETH-USD,3355.73,0.00037718,2025-01-16 16:07:54.451218+00:00,BUY,,,
19835,594847924,ETH-USD,3355.12,0.00229004,2025-01-16 16:07:39.859589+00:00,SELL,,,
19836,594847838,ETH-USD,3352.73,0.37145894,2025-01-16 16:07:24.851906+00:00,BUY,,,
19837,594847687,ETH-USD,3353.6,0.00001192,2025-01-16 16:07:09.954689+00:00,SELL,,,
19838,594847532,ETH-USD,3351.02,0.00072487,2025-01-16 16:06:54.994784+00:00,BUY,,,
19839,594847272,ETH-USD,3345.89,0.15,2025-01-16 16:06:39.734405+00:00,SELL,,,
19840,389992600,ETH-USD,3343.7,0.0456,2025-01-16 16:06:24.897000+00:00,BUY,,,
19841,2025-01-16T16:06:09.136Z-ETH/USD-3340.469-0.01,ETH-USD,3340.469,0.01,2025-01-16 16:06:09.136000+00:00,UNKNOWN_ORDER_SIDE,,,
19842,594846915,ETH-USD,3337.86,0.00034137,2025-01-16 16:05:54.352946+00:00,SELL,,,
19843,594846749,ETH-USD,3338.56,0.03123173,2025-01-16 16:05:39.724357+00:00,SELL,,,
19844,2025-01-16T16:05:24.931Z-ETH/USD-3339.937-0.01,ETH-USD,3339.937,0.01,2025-01-16 16:05:24.931000+00:00,UNKNOWN_ORDER_SIDE,,,
19845,594846582,ETH-USD,3340.45,0.00194529,2025-01-16 16:05:09.433341+00:00,SELL,,,
19846,594846466,ETH-USD,3340.14,0.00053604,2025-01-16 16:04:54.283734+00:00,SELL,,,
19847,594846395,ETH-USD,3341.2,0.0000711,2025-01-16 16:04:39.843857+00:00,SELL,,,
19848,594846170,ETH-USD,3338.82,0.00699745,2025-01-16 16:04:24.431534+00:00,BUY,,,
19849,594846017,ETH-USD,3337.0,0.00044355,2025-01-16 16:04:09.345651+00:00,SELL,,,
19850,594845893,ETH-USD,3333.06,0.00297017,2025-01-16 16:03:54.976368+00:00,SELL,,,
19851,594845805,ETH-USD,3333.49,0.001,2025-01-16 16:03:39.955789+00:00,BUY,,,
19852,594845722,ETH-USD,3334.15,0.01,2025-01-16 16:03:24.449562+00:00,SELL,,,
19853,594845636,ETH-USD,3334.01,0.45122834,2025-01-16 16:03:09.954012+00:00,BUY,,,
19854,594845542,ETH-USD,3335.2,0.45061081,2025-01-16 16:02:54.805069+00:00,BUY,,,
19855,594845457,ETH-USD,3337.25,0.00257828,2025-01-16 16:02:39.923853+00:00,BUY,,,
19856,594845378,ETH-USD,3336.42,0.00000599,2025-01-16 16:02:23.231890+00:00,BUY,,,
19857,594845291,ETH-USD,3335.5,0.45074608,2025-01-16 16:02:08.745287+00:00,BUY,,,
19858,594845156,ETH-USD,3335.56,0.01650734,2025-01-16 16:01:53.523214+00:00,BUY,,,
19859,594845036,ETH-USD,3335.16,0.00020165,2025-01-16 16:01:38.971558+00:00,SELL,,,
19860,594844909,ETH-USD,3333.57,0.00030017,2025-01-16 16:01:23.439858+00:00,SELL,,,
19861,594844781,ETH-USD,3329.86,0.1017627,2025-01-16 16:01:08.882119+00:00,SELL,,,
19862,594844688,ETH-USD,3329.57,0.00109813,2025-01-16 16:00:53.832146+00:00,BUY,,,
19863,594844571,ETH-USD,3333.2,0.01783386,2025-01-16 16:00:38.663588+00:00,SELL,,,
19864,594844408,ETH-USD,3330.4,0.00696785,2025-01-16 16:00:23.857194+00:00,BUY,,,
19865,594844267,ETH-USD,3330.86,0.00146274,2025-01-16 16:00:08.868437+00:00,BUY,,,
19866,594844123,ETH-USD,3331.52,0.67536537,2025-01-16 15:59:53.944461+00:00,SELL,,,
19867,594843974,ETH-USD,3330.99,0.0006,2025-01-16 15:59:38.756035+00:00,BUY,,,
19868,594843840,ETH-USD,3328.24,1.50229737,2025-01-16 15:59:23.618780+00:00,SELL,,,
19869,594843710,ETH-USD,3328.65,2.56629263,2025-01-16 15:59:08.998987+00:00,BUY,,,
19870,594843588,ETH-USD,3326.84,0.00268915,2025-01-16 15:58:53.523955+00:00,BUY,,,
19871,594843468,ETH-USD,3324.07,0.00290865,2025-01-16 15:58:38.405052+00:00,SELL,,,
19872,594843327,ETH-USD,3323.54,0.00005115,2025-01-16 15:58:23.915581+00:00,BUY,,,
19873,594843208,ETH-USD,3324.41,0.00308727,2025-01-16 15:58:08.255886+00:00,BUY,,,
19874,594843112,ETH-USD,3324.71,0.03640495,2025-01-16 15:57:52.968876+00:00,SELL,,,
19875,594842849,ETH-USD,3324.64,0.00241756,2025-01-16 15:57:37.975347+00:00,BUY,,,
19876,594842676,ETH-USD,3324.32,0.00179089,2025-01-16 15:57:22.210005+00:00,SELL,,,
19877,389988546,ETH-USD,3321.6,0.00001145,2025-01-16 15:57:07.640000+00:00,BUY,,,
19878,594842401,ETH-USD,3320.82,0.00072689,2025-01-16 15:56:52.778612+00:00,BUY,,,
19879,594842291,ETH-USD,3320.4,0.00124382,2025-01-16 15:56:37.746166+00:00,SELL,,,
19880,594842232,ETH-USD,3321.17,0.00033475,2025-01-16 15:56:22.838019+00:00,SELL,,,
19881,594842140,ETH-USD,3320.67,0.00074075,2025-01-16 15:56:07.770506+00:00,BUY,,,
19882,594842028,ETH-USD,3319.8,0.00000514,2025-01-16 15:55:52.765355+00:00,BUY,,,
19883,594841972,ETH-USD,3319.45,0.49998504,2025-01-16 15:55:37.942145+00:00,SELL,,,
19884,594841899,ETH-USD,3318.95,0.00268842,2025-01-16 15:55:22.851928+00:00,SELL,,,
19885,594841812,ETH-USD,3318.65,0.00053614,2025-01-16 15:55:07.931770+00:00,SELL,,,
19886,594841710,ETH-USD,3318.36,0.01425263,2025-01-16 15:54:52.775760+00:00,SELL,,,
19887,594841577,ETH-USD,3319.25,0.00010543,2025-01-16 15:54:37.115358+00:00,SELL,,,
19888,594841441,ETH-USD,3317.16,0.00142431,2025-01-16 15:54:22.997637+00:00,BUY,,,
19889,594841347,ETH-USD,3318.02,0.00722257,2025-01-16 15:54:07.383711+00:00,SELL,,,
19890,594841282,ETH-USD,3318.88,0.00008268,2025-01-16 15:53:52.881443+00:00,SELL,,,
19891,594841202,ETH-USD,3318.7,0.00036795,2025-01-16 15:53:37.834280+00:00,SELL,,,
19892,594841071,ETH-USD,3316.51,0.00074983,2025-01-16 15:53:22.898309+00:00,BUY,,,
19893,594840904,ETH-USD,3312.82,0.0000664,2025-01-16 15:53:07.853094+00:00,BUY,,,
19894,594840786,ETH-USD,3318.51,0.00005122,2025-01-16 15:52:52.482042+00:00,BUY,,,
19895,594840673,ETH-USD,3317.7,0.25564207,2025-01-16 15:52:37.124531+00:00,BUY,,,
19896,594840586,ETH-USD,3315.85,0.00149225,2025-01-16 15:52:22.767199+00:00,SELL,,,
19897,594840489,ETH-USD,3315.34,0.02277228,2025-01-16 15:52:07.872589+00:00,SELL,,,
19898,594840347,ETH-USD,3314.9,0.00077054,2025-01-16 15:51:52.785364+00:00,BUY,,,
19899,594840239,ETH-USD,3315.68,0.00176543,2025-01-16 15:51:37.705760+00:00,SELL,,,
19900,594840115,ETH-USD,3315.13,0.001,2025-01-16 15:51:22.975794+00:00,SELL,,,
19901,594839975,ETH-USD,3312.43,0.00448374,2025-01-16 15:51:06.815841+00:00,SELL,,,
19902,594839865,ETH-USD,3311.53,0.00307494,2025-01-16 15:50:51.587403+00:00,BUY,,,
19903,594839778,ETH-USD,3311.54,0.00355095,2025-01-16 15:50:36.818693+00:00,SELL,,,
19904,594839695,ETH-USD,3310.3,0.0000302,2025-01-16 15:50:21.756013+00:00,BUY,,,
19905,594839587,ETH-USD,3309.86,0.01368609,2025-01-16 15:50:05.412338+00:00,SELL,,,
19906,594839401,ETH-USD,3306.06,0.00029339,2025-01-16 15:49:50.092400+00:00,SELL,,,
19907,594839296,ETH-USD,3304.8,0.00034484,2025-01-16 15:49:35.066069+00:00,SELL,,,
19908,594839198,ETH-USD,3305.58,0.00000084,2025-01-16 15:49:20.944104+00:00,BUY,,,
19909,594839098,ETH-USD,3304.63,0.939,2025-01-16 15:49:05.621168+00:00,BUY,,,
19910,594838985,ETH-USD,3303.22,0.1996758,2025-01-16 15:48:50.892581+00:00,BUY,,,
19911,594838844,ETH-USD,3299.68,0.00200802,2025-01-16 15:48:35.969800+00:00,SELL,,,
19912,594838628,ETH-USD,3301.97,0.00309962,2025-01-16 15:48:20.509080+00:00,BUY,,,
19913,594838500,ETH-USD,3302.74,0.00004991,2025-01-16 15:48:05.326674+00:00,BUY,,,
19914,594838361,ETH-USD,3301.08,0.00452811,2025-01-16 15:47:50.983123+00:00,BUY,,,
19915,594838264,ETH-USD,3300.51,0.001,2025-01-16 15:47:35.827518+00:00,BUY,,,
19916,594838183,ETH-USD,3303.67,0.00299307,2025-01-16 15:47:20.964377+00:00,SELL,,,
19917,594838069,ETH-USD,3301.14,0.0031001,2025-01-16 15:47:04.801402+00:00,SELL,,,
19918,594837948,ETH-USD,3304.45,0.00044356,2025-01-16 15:46:49.898138+00:00,SELL,,,
19919,594837810,ETH-USD,3301.54,4.575,2025-01-16 15:46:34.700701+00:00,SELL,,,
19920,594837703,ETH-USD,3303.2,0.28448511,2025-01-16 15:46:19.834549+00:00,BUY,,,
19921,594837540,ETH-USD,3302.09,0.00004845,2025-01-16 15:46:04.722349+00:00,BUY,,,
19922,594837436,ETH-USD,3303.94,0.06219175,2025-01-16 15:45:49.939656+00:00,SELL,,,
19923,594837354,ETH-USD,3305.03,0.0000242,2025-01-16 15:45:34.611760+00:00,BUY,,,
19924,594837229,ETH-USD,3302.65,0.00311114,2025-01-16 15:45:19.399353+00:00,SELL,,,
19925,594837124,ETH-USD,3301.56,0.00029201,2025-01-16 15:45:03.716409+00:00,SELL,,,
19926,594836989,ETH-USD,3304.54,0.00309722,2025-01-16 15:44:48.884323+00:00,BUY,,,
19927,594836899,ETH-USD,3305.75,0.00002721,2025-01-16 15:44:33.983909+00:00,SELL,,,
19928,594836789,ETH-USD,3303.61,0.01,2025-01-16 15:44:18.929412+00:00,SELL,,,
19929,594836612,ETH-USD,3300.23,0.00310039,2025-01-16 15:44:03.524525+00:00,SELL,,,
19930,594836487,ETH-USD,3300.75,0.0016676,2025-01-16 15:43:48.423255+00:00,SELL,,,
19931,594836351,ETH-USD,3301.46,0.00044525,2025-01-16 15:43:33.011833+00:00,SELL,,,
19932,594836240,ETH-USD,3300.57,0.2,2025-01-16 15:43:17.634644+00:00,BUY,,,
19933,594836125,ETH-USD,3299.16,0.00774628,2025-01-16 15:43:02.838715+00:00,SELL,,,
19934,594835977,ETH-USD,3300.71,0.10020402,2025-01-16 15:42:47.589598+00:00,SELL,,,
19935,594835786,ETH-USD,3302.41,0.00116853,2025-01-16 15:42:32.702418+00:00,BUY,,,
19936,594835665,ETH-USD,3301.98,0.00225891,2025-01-16 15:42:17.949020+00:00,SELL,,,
19937,594835506,ETH-USD,3301.22,0.00081382,2025-01-16 15:42:02.381132+00:00,SELL,,,
19938,594835361,ETH-USD,3301.56,0.0334458,2025-01-16 15:41:47.764490+00:00,BUY,,,
19939,594835267,ETH-USD,3302.22,0.00279401,2025-01-16 15:41:32.737856+00:00,SELL,,,
19940,594835121,ETH-USD,3303.79,0.00034521,2025-01-16 15:41:17.792609+00:00,SELL,,,
19941,594835021,ETH-USD,3303.48,0.1851031,2025-01-16 15:41:02.965368+00:00,BUY,,,
19942,594834843,ETH-USD,3305.94,0.01,2025-01-16 15:40:47.995106+00:00,BUY,,,
19943,594834753,ETH-USD,3307.0,0.0002932,2025-01-16 15:40:32.649120+00:00,SELL,,,
19944,594834621,ETH-USD,3310.85,0.00146707,2025-01-16 15:40:17.222699+00:00,SELL,,,
19945,594834501,ETH-USD,3310.29,0.003,2025-01-16 15:40:02.901296+00:00,BUY,,,
19946,594834388,ETH-USD,3314.28,0.01,2025-01-16 15:39:47.778816+00:00,SELL,,,
19947,389982735,ETH-USD,3311.6,0.00509022,2025-01-16 15:39:32.838000+00:00,SELL,,,
19948,594834195,ETH-USD,3312.22,0.0023211,2025-01-16 15:39:17.404920+00:00,SELL,,,
19949,594834098,ETH-USD,3312.2,0.14669014,2025-01-16 15:39:02.981348+00:00,SELL,,,
19950,594834024,ETH-USD,3312.64,0.00054043,2025-01-16 15:38:47.942000+00:00,SELL,,,
19951,594833875,ETH-USD,3310.17,0.00141455,2025-01-16 15:38:32.806317+00:00,SELL,,,
19952,594833803,ETH-USD,3309.89,0.0001326,2025-01-16 15:38:17.194421+00:00,BUY,,,
19953,594833648,ETH-USD,3305.36,0.00005143,2025-01-16 15:38:02.645841+00:00,BUY,,,
